huboid,name,party,sdName,sggName,office,sgTypecode,list_rank,seat_count,estimated_electable,status,age,birthday,criminal_record,has_criminal,criminal_categories,offense_summary,tax_arrears_5y_thousand_krw,tax_arrears_5y_display,tax_arrears_current_thousand_krw,tax_arrears_current_display,has_tax,economic_trust_record,tax_100m_or_more,nec_detail_url,criminal_pdf_url
100164860,노미진,더불어민주당,서울특별시,강남구,기초의원 비례,9,1,3,Y,등록,57,19680818,2건,Y,음주·위험운전; 도로교통; 건축·건설·부동산,2009/이/19 / 2000-09-09,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164860,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg1123/Hb100164860/junkwa/20260514174059752_8.PDF
100164888,이종권,더불어민주당,서울특별시,강남구,기초의원 비례,9,2,3,Y,등록,71,19541111,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164888,
100165237,김숙정,더불어민주당,서울특별시,강동구,기초의원 비례,9,1,2,Y,등록,54,19720109,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165237,
100165249,이옥이,더불어민주당,서울특별시,강동구,기초의원 비례,9,2,2,Y,등록,63,19630503,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165249,
100164171,송은주,더불어민주당,서울특별시,강북구,기초의원 비례,9,1,2,Y,등록,46,19790613,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164171,
100164998,나혜심,더불어민주당,서울특별시,강서구,기초의원 비례,9,1,3,Y,등록,54,19720329,없음,N,,,248,24만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164998,
100165004,문영식,더불어민주당,서울특별시,강서구,기초의원 비례,9,2,3,Y,등록,60,19660109,2건,Y,음주·위험운전; 교통사고; 도로교통,교통사고처리특례법위반도로교통법위반(음주운전)비례대표강서구의회의원선거더불어민주당 / 1998-08-21,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165004,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg1116/Hb100165004/junkwa/20260514204459276_8.PDF
100164621,임미숙,더불어민주당,서울특별시,관악구,기초의원 비례,9,1,3,Y,등록,59,19660918,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164621,
100164622,김성아,더불어민주당,서울특별시,관악구,기초의원 비례,9,2,3,Y,등록,34,19911020,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164622,
100164625,박경진,더불어민주당,서울특별시,관악구,기초의원 비례,9,3,3,Y,등록,51,19741021,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164625,
100164616,김은희,더불어민주당,서울특별시,광진구,기초의원 비례,9,1,2,Y,등록,48,19770820,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164616,
100164269,김현지,더불어민주당,서울특별시,구로구,기초의원 비례,9,1,2,Y,등록,38,19871012,없음,N,,,4302,430만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164269,
100165702,이은영,더불어민주당,서울특별시,금천구,기초의원 비례,9,1,1,Y,등록,44,19820117,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165702,
100165706,김혜경,더불어민주당,서울특별시,금천구,기초의원 비례,9,2,1,N,등록,55,19700923,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165706,
100164950,한은영,더불어민주당,서울특별시,노원구,기초의원 비례,9,1,3,Y,등록,51,19741225,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164950,
100164958,허윤회,더불어민주당,서울특별시,노원구,기초의원 비례,9,2,3,Y,등록,59,19661231,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164958,
100165072,경정화,더불어민주당,서울특별시,도봉구,기초의원 비례,9,1,2,Y,등록,53,19721209,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165072,
100164915,윤순옥,더불어민주당,서울특별시,동대문구,기초의원 비례,9,1,2,Y,등록,64,19610707,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164915,
100164940,김엄지,더불어민주당,서울특별시,동대문구,기초의원 비례,9,2,2,Y,등록,37,19890123,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164940,
100165812,양정화,더불어민주당,서울특별시,동작구,기초의원 비례,9,1,2,Y,등록,33,19930513,없음,N,,,146,14만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165812,
100165814,김정심,더불어민주당,서울특별시,동작구,기초의원 비례,9,2,2,Y,등록,68,19580408,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165814,
100164511,고안경,더불어민주당,서울특별시,마포구,기초의원 비례,9,1,2,Y,등록,59,19670115,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164511,
100164752,이미정,더불어민주당,서울특별시,서대문구,기초의원 비례,9,1,2,Y,등록,46,19790625,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164752,
100165383,이슬기,더불어민주당,서울특별시,서초구,기초의원 비례,9,1,2,Y,등록,34,19910922,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165383,
100165114,윤희정,더불어민주당,서울특별시,성동구,기초의원 비례,9,1,2,Y,등록,45,19801218,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165114,
100164863,박윤경,더불어민주당,서울특별시,성북구,기초의원 비례,9,1,3,Y,등록,59,19670222,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164863,
100164885,한지연,더불어민주당,서울특별시,성북구,기초의원 비례,9,2,3,Y,등록,39,19870213,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164885,
100165136,이승희,더불어민주당,서울특별시,송파구,기초의원 비례,9,1,3,Y,등록,45,19800815,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165136,
100165138,강기운,더불어민주당,서울특별시,송파구,기초의원 비례,9,2,3,Y,등록,58,19671013,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165138,
100165289,김임옥,더불어민주당,서울특별시,양천구,기초의원 비례,9,1,2,Y,등록,51,19741230,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165289,
100164762,오지연,더불어민주당,서울특별시,영등포구,기초의원 비례,9,1,2,Y,등록,52,19740510,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164762,
100164820,권은영,더불어민주당,서울특별시,영등포구,기초의원 비례,9,2,2,Y,등록,50,19760531,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164820,
100165046,김인숙,더불어민주당,서울특별시,용산구,기초의원 비례,9,1,2,Y,등록,62,19630705,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165046,
100165059,서후진,더불어민주당,서울특별시,용산구,기초의원 비례,9,2,2,Y,등록,61,19650510,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165059,
100164971,김송희,더불어민주당,서울특별시,은평구,기초의원 비례,9,1,2,Y,등록,60,19651209,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164971,
100164977,이경희,더불어민주당,서울특별시,은평구,기초의원 비례,9,2,2,Y,등록,44,19810813,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164977,
100164864,강수은,더불어민주당,서울특별시,종로구,기초의원 비례,9,1,1,Y,등록,47,19780708,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164864,
100164069,강운희,더불어민주당,서울특별시,중구,기초의원 비례,9,1,1,Y,등록,52,19740508,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164069,
100164985,복경옥,더불어민주당,서울특별시,중랑구,기초의원 비례,9,1,2,Y,등록,45,19801001,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164985,
100164990,이춘재,더불어민주당,서울특별시,중랑구,기초의원 비례,9,2,2,Y,등록,68,19571120,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164990,
100164316,고미영,더불어민주당,울산광역시,남구,기초의원 비례,9,1,2,Y,등록,49,19770220,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164316,
100164861,전혜화,더불어민주당,울산광역시,동구,기초의원 비례,9,1,1,Y,등록,43,19821124,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164861,
100164734,안현진,더불어민주당,울산광역시,북구,기초의원 비례,9,1,1,Y,등록,49,19770302,없음,N,,,173,17만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164734,
100164431,한혜진,더불어민주당,울산광역시,울주군,기초의원 비례,9,1,1,Y,등록,51,19750303,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164431,
100164611,박정원,더불어민주당,울산광역시,중구,기초의원 비례,9,1,1,Y,등록,23,20030430,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164611,
100164560,박승주,더불어민주당,인천광역시,강화군,기초의원 비례,9,1,1,Y,등록,48,19770913,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164560,
100164804,나선희,더불어민주당,인천광역시,검단구,기초의원 비례,9,1,1,Y,등록,29,19970225,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164804,
100165462,김윤경,더불어민주당,인천광역시,계양구,기초의원 비례,9,1,1,Y,등록,44,19810703,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165462,
100164206,서주영,더불어민주당,인천광역시,남동구,기초의원 비례,9,1,2,Y,등록,66,19591215,없음,N,,,530,53만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164206,
100164702,태화순,더불어민주당,인천광역시,미추홀구,기초의원 비례,9,1,2,Y,등록,58,19680121,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164702,
100164719,고화숙,더불어민주당,인천광역시,부평구,기초의원 비례,9,1,2,Y,등록,57,19690424,1건,Y,업무방해; 집시법; 모욕,모욕업무방해 / 징역10월집행유예2년,106,10만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164719,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2806/Hb100164719/junkwa/20260514114117528_8.PDF
100164780,홍육례,더불어민주당,인천광역시,서구,기초의원 비례,9,1,2,Y,등록,50,19760413,1건,Y,무면허운전; 도로교통,,6388,638만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164780,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2813/Hb100164780/junkwa/20260515163125367_1.PDF
100165832,김선아,더불어민주당,인천광역시,연수구,기초의원 비례,9,1,2,Y,등록,46,19790912,없음,N,,,828,82만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165832,
100165039,조현정,더불어민주당,인천광역시,영종구,기초의원 비례,9,1,1,Y,등록,51,19741018,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165039,
100164226,서은미,더불어민주당,인천광역시,옹진군,기초의원 비례,9,1,1,Y,등록,58,19671104,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164226,
100164678,김윤선,더불어민주당,인천광역시,제물포구,기초의원 비례,9,1,1,Y,등록,56,19690909,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164678,
100165356,김경,더불어민주당,전라남도,강진군,기초의원 비례,9,1,1,Y,등록,62,19640430,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165356,
100165107,김인자,더불어민주당,전라남도,고흥군,기초의원 비례,9,1,2,Y,등록,57,19680707,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165107,
100165117,김지연,더불어민주당,전라남도,고흥군,기초의원 비례,9,2,2,Y,등록,57,19680820,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165117,
100165123,박순엽,더불어민주당,전라남도,고흥군,기초의원 비례,9,3,2,N,등록,63,19620730,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165123,
100165408,임원자,더불어민주당,전라남도,곡성군,기초의원 비례,9,1,1,Y,등록,52,19740104,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165408,
100165414,이진숙,더불어민주당,전라남도,곡성군,기초의원 비례,9,2,1,N,등록,59,19670324,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165414,
100165208,이은경,더불어민주당,전라남도,광양시,기초의원 비례,9,1,2,Y,등록,60,19651004,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165208,
100165216,윤정천,더불어민주당,전라남도,광양시,기초의원 비례,9,2,2,Y,등록,52,19740504,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165216,
100165220,박옥희,더불어민주당,전라남도,광양시,기초의원 비례,9,3,2,N,등록,65,19610424,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165220,
100164852,서연희,더불어민주당,전라남도,구례군,기초의원 비례,9,1,1,Y,등록,64,19610908,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164852,
100165425,정서연,더불어민주당,전라남도,나주시,기초의원 비례,9,1,2,Y,등록,50,19751103,없음,N,,,2633,263만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165425,
100165430,이용천,더불어민주당,전라남도,나주시,기초의원 비례,9,2,2,Y,등록,45,19810326,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165430,
100164095,김양희,더불어민주당,전라남도,담양군,기초의원 비례,9,1,1,Y,등록,66,19600114,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164095,
100164098,오성순,더불어민주당,전라남도,담양군,기초의원 비례,9,2,1,N,등록,52,19731126,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164098,
100165271,홍건숙,더불어민주당,전라남도,목포시,기초의원 비례,9,1,3,Y,등록,59,19660819,1건,Y,폭력,흥건숙 / 벌금100만원,128,12만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165271,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4601/Hb100165271/junkwa/20260515152505237_10.PDF
100165300,안하늘이,더불어민주당,전라남도,목포시,기초의원 비례,9,2,3,Y,등록,39,19870113,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165300,
100165290,이미향,더불어민주당,전라남도,목포시,기초의원 비례,9,3,3,Y,등록,55,19701227,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165290,
100165544,정소혜,더불어민주당,전라남도,무안군,기초의원 비례,9,1,1,Y,등록,33,19920627,없음,N,,,618,61만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165544,
100164886,서정옥,더불어민주당,전라남도,보성군,기초의원 비례,9,1,1,Y,등록,64,19610709,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164886,
100165012,김미숙,더불어민주당,전라남도,보성군,기초의원 비례,9,2,1,N,등록,67,19590311,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165012,
100165172,노금희,더불어민주당,전라남도,순천시,기초의원 비례,9,1,3,Y,등록,67,19590114,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165172,
100165180,이재현,더불어민주당,전라남도,순천시,기초의원 비례,9,2,3,Y,등록,27,19990322,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165180,
100165183,권애임,더불어민주당,전라남도,순천시,기초의원 비례,9,3,3,Y,등록,58,19671206,없음,N,,,2777,277만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165183,
100165406,최성자,더불어민주당,전라남도,신안군,기초의원 비례,9,1,1,Y,등록,59,19660927,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165406,
100165707,최정숙,더불어민주당,전라남도,여수시,기초의원 비례,9,1,3,Y,등록,59,19670307,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165707,
100165709,김석환,더불어민주당,전라남도,여수시,기초의원 비례,9,2,3,Y,등록,42,19840525,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165709,
100165710,곽인숙,더불어민주당,전라남도,여수시,기초의원 비례,9,3,3,Y,등록,68,19571104,3건,Y,보조금; 식품·보건,"전과기록증명에관한제출서비례대표여수시의회의원선거선거구명선거명소속정당명죄더불어민주당후보자성명명보조금의예산및관리에관한법률위반공중위생관리법위반공중위생관리법위반전과기록형량(처분결과)벌금1,000,000원벌금1,000,000원 / 벌금1,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165710,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4602/Hb100165710/junkwa/20260515164704244_10.PDF
100165711,박경숙,더불어민주당,전라남도,여수시,기초의원 비례,9,4,3,N,등록,64,19620125,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165711,
100165816,김선옥,더불어민주당,전라남도,영광군,기초의원 비례,9,1,1,Y,등록,58,19670818,1건,Y,공직선거법,"공직선거법위반더불어민주당 / 벌금1,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165816,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4622/Hb100165816/junkwa/20260515171351084_9.PDF
100165813,박노은,더불어민주당,전라남도,영광군,기초의원 비례,9,2,1,N,등록,65,19601126,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165813,
100165202,심애란,더불어민주당,전라남도,영암군,기초의원 비례,9,1,1,Y,등록,55,19700816,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165202,
100165716,김매숙,더불어민주당,전라남도,완도군,기초의원 비례,9,1,1,Y,등록,54,19710610,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165716,
100165729,손정희,더불어민주당,전라남도,완도군,기초의원 비례,9,2,1,N,등록,61,19640928,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165729,
100165842,이지연,더불어민주당,전라남도,장성군,기초의원 비례,9,1,1,Y,등록,55,19701020,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165842,
100165843,신화순,더불어민주당,전라남도,장성군,기초의원 비례,9,2,1,N,등록,61,19640824,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165843,
100164730,김옥화,더불어민주당,전라남도,장흥군,기초의원 비례,9,1,1,Y,등록,63,19630306,1건,Y,업무방해,"업무방해 / 벌금1,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164730,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4615/Hb100164730/junkwa/20260514134519788_12.PDF
100164733,김동미,더불어민주당,전라남도,장흥군,기초의원 비례,9,2,1,N,등록,62,19640117,1건,Y,폭력,"별지제12호서식의(카)]선거소속정당명 / 벌금1,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164733,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4615/Hb100164733/junkwa/20260514134913301_7.PDF
100164329,조난영,더불어민주당,전라남도,진도군,기초의원 비례,9,1,1,Y,등록,63,19621221,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164329,
100165533,박후근,더불어민주당,전라남도,진도군,기초의원 비례,9,2,1,N,등록,67,19590215,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165533,
100165680,김농선,더불어민주당,전라남도,함평군,기초의원 비례,9,1,1,Y,등록,59,19661113,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165680,
100164361,김미경,더불어민주당,전라남도,해남군,기초의원 비례,9,1,2,Y,등록,66,19600424,1건,Y,지방공무원법,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164361,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4618/Hb100164361/junkwa/20260515135245635_7.PDF
100164364,김연수,더불어민주당,전라남도,해남군,기초의원 비례,9,2,2,Y,등록,69,19560901,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164364,
100165267,주혜정,더불어민주당,전라남도,화순군,기초의원 비례,9,1,1,Y,등록,60,19660416,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165267,
100165652,최선례,더불어민주당,전북특별자치도,고창군,기초의원 비례,9,1,1,Y,등록,59,19661105,없음,N,,,220,22만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165652,
100165653,최은서,더불어민주당,전북특별자치도,고창군,기초의원 비례,9,2,1,N,등록,62,19640520,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165653,
100165685,박다혜,더불어민주당,전북특별자치도,군산시,기초의원 비례,9,1,3,Y,등록,30,19950926,1건,Y,공직선거법; 폭력; 주거침입,그8.『공직선거법』 / 2020.11,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165685,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5303/Hb100165685/junkwa/20260515181207748_9.PDF
