huboid,name,party,region,office,proportional_rank,seat_count,electable_order,uncontested,status,v1_categories,v2_categories,v2_keywords,v2_broad_keywords,offense_summaries,change_status,nec_detail_url,pdf_urls
100163552,전경태,무소속,전라남도 구례군,기초단체장,,,N,N,등록,횡령,횡령,업무상횡령; 횡령,,"폭력행위등처벌에관한법률위반 (2008-07-04, 징역6월집행유예2년)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163552,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4611/Hb100163552/junkwa/20260507103911210_1.PDF
100163581,이헌봉,무소속,부산광역시 연제구가선거구,지역구 기초의원,,,N,N,등록,배임,배임,배임,,"배임무소속 (일자 확인 불가, 벌금1,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163581,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2614/Hb100163581/junkwa/20260507133949918_1.PDF
100163615,이민희,국민의힘,경기도 용인시바선거구,지역구 기초의원,,,N,N,등록,사기,사기,보조금관리에관한법률위반; 사기,보조금관리에관한법률위반,"보조금관리에관한법률위반 (2016-04-25, 형량 확인 불가); 사기 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163615,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4137/Hb100163615/junkwa/20260507174202225_1.PDF
100163634,박석주,무소속,전북특별자치도 진안군선거구,광역의원,,,N,N,등록,,사기,부정수표단속법위반,부정수표단속법위반,"부정수표단속법위반 (일자 행 매핑 실패, 형량 행 매핑 실패)",v2_added,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163634,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5311/Hb100163634/junkwa/20260507181013892_1.PDF
100163682,이정임,더불어민주당,경상북도 구미시바선거구,지역구 기초의원,,,N,N,등록,사기,사기,사기,,"사기커4기覃이별처분일자 (일자 확인 불가, 형량 확인 불가)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163682,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4707/Hb100163682/junkwa/20260508170830604_1.PDF
100163931,조양덕,국민의힘,전북특별자치도 전주시,기초단체장,,,N,N,등록무효,사기,사기,사기; 사기미수,,"교통사고처리특례법위반사문서의조-위조사문서행사절도사기미수조양덕처분일자1992.02152008.06.13 (1992-02-15, 형량 확인 불가)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163931,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5301/Hb100163931/junkwa/20260511174323160_1.PDF
100163985,김동선,무소속,전북특별자치도 부안군선거구,광역의원,,,N,N,등록,배임,배임,배임; 업무상배임,,"배임 / 업무상배임 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163985,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5317/Hb100163985/junkwa/20260513114147909_1.PDF
100164166,나성주,더불어민주당,광주광역시 서구,기초의원 비례,2,2,Y,N,등록,사기,사기,보험사기방지특별법; 사기,,"보험사기방지특별법 / 사기 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164166,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2902/Hb100164166/junkwa/20260514085154066_8.PDF
100164219,이종석,더불어민주당,서울특별시 서대문구라선거구,지역구 기초의원,,,N,Y,등록,사기,사기,사기,,"도로교통법위반도로교통법위반(음주운전)사기 (2003-03-28, 형량 확인 불가)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164219,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg1113/Hb100164219/junkwa/20260513180807135_9.PDF
100164264,김미경,국민의힘,경상북도 안동시,기초의원 비례,1,2,Y,N,등록,사기,사기,사기,,"사기김미경 (일자 확인 불가, 징역6월집행유예2년)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164264,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4706/Hb100164264/junkwa/20260514124734738_9.PDF
100164438,정성원,무소속,경상남도 밀양시나선거구,지역구 기초의원,,,N,N,등록,사기,사기,사기,,"사기 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164438,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4809/Hb100164438/junkwa/20260513211611857_4.PDF
100164445,최진열,무소속,전라남도 고흥군,기초단체장,,,N,N,등록,,사기,유사수신행위,유사수신행위,"식품위생법위반근로기준법위반근로기준법위반유사수신행위의규제에관한법률위자동차손해배상보장법위반일반교통방해산지관리법위반 (일자 확인 불가, 벌금1,500,000원)",v2_added,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164445,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4612/Hb100164445/junkwa/20260513211645992_8.PDF
100164450,박창석,국민의힘,대구광역시 군위군선거구,광역의원,,,N,N,등록,횡령,횡령,횡령,,"건축법위반옥외광고물등관리법위반도로교통법위반(음주운전)특정경제범죄가중처별등에관한법률위반(횡령)도로교통법위반(음주운전)도로교통법위반(무면허운전)도로교통법위반(사고후미조치)도로교통법위반(무면허운전 (일자 확인 불가, 징역1년6월집행유예2년)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164450,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2709/Hb100164450/junkwa/20260513212300478_8.PDF
100164510,이재화,국민의힘,충청북도,광역의원 비례,1,5,Y,N,등록,사기; 횡령,사기; 횡령,사기; 점유이탈물횡령; 횡령,,"사기 / 점유이탈물횡령 / 횡령 (일자 행 매핑 실패, 형량 행 매핑 실패)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164510,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4300/Hb100164510/junkwa/20260513221557644_9.PDF
100164600,안만규,개혁신당,경기도,광역의원 비례,2,21,Y,N,등록,,사기,부정수표단속법위반,부정수표단속법위반,"부정수표단속법위반 (일자 행 매핑 실패, 형량 행 매핑 실패)",v2_added,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164600,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4100/Hb100164600/junkwa/20260514215434126_8.PDF
100164916,유다영,개혁신당,울산광역시,광역의원 비례,1,3,Y,N,등록,사기,사기,보조금관리에관한법률위반; 사기,보조금관리에관한법률위반,"사기보조금관리에관한법률위반개혁신당 (일자 확인 불가, 벌금4,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164916,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg3100/Hb100164916/junkwa/20260514163230655_4.PDF
100165173,김민종,무소속,서울특별시 금천구라선거구,지역구 기초의원,,,N,N,등록,사기,사기,사기,,"상해,폭행사문서위조,위조사문서행사,절도,사기,주민등록법위반도로교통법위반(음주운전)사기근로기준법위반도로교통법위반(음주운전),교통사고처리특례법위반(치상)모욕무소속 (2005-11-17, 벌금1,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165173,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg1118/Hb100165173/junkwa/20260514201035977_8.PDF
100165260,강순자,국민의힘,충청남도 보령시,기초의원 비례,1,2,Y,N,등록,배임,배임,배임; 업무상배임,,"업무상배임 (일자 확인 불가, 벌금5,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165260,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4403/Hb100165260/junkwa/20260515182859841_12.PDF
100165302,김경희,더불어민주당,경상남도 통영시,기초의원 비례,2,2,Y,N,등록,횡령,횡령,업무상횡령; 횡령,,"업무상횡령김경희 (일자 확인 불가, 형량 확인 불가)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165302,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4805/Hb100165302/junkwa/20260514173921944_8.PDF
100165318,하금연,국민의힘,서울특별시 도봉구,기초의원 비례,1,2,Y,Y,등록,,사기,부정수표단속법위반,부정수표단속법위반,"부정수표단속법위반 (일자 행 매핑 실패, 형량 행 매핑 실패)",v2_added,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165318,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg1110/Hb100165318/junkwa/20260515143815011_8.PDF
100165701,장영선,국민당,인천광역시,광역의원 비례,1,6,Y,N,등록,사기,사기,사기,,"사기 (일자 확인 불가, 징역6월집행유예1년)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165701,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2800/Hb100165701/junkwa/20260515152636278_7.PDF
100165763,권태익,국민의힘,경기도,광역의원 비례,6,21,Y,N,등록,횡령,횡령,업무상횡령; 횡령,,"업무상횡령권태익 (일자 확인 불가, 벌금2,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165763,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4100/Hb100165763/junkwa/20260515220133727_8.PDF
100165774,김두일,국민의힘,경기도 성남시,기초의원 비례,4,4,Y,N,등록,배임,배임,배임,,"폭력행위등처벌에관한법률위반도로교통법위반배임배임직업안정법위반국민의힘 (일자 확인 불가, 벌금1,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165774,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4106/Hb100165774/junkwa/20260515172628433_8.PDF
100165835,최근성,무소속,서울특별시 마포구바선거구,지역구 기초의원,,,N,N,등록,사기,사기,사기,,"사기산지관리법위한 (일자 확인 불가, 징역1년집행유예2년)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165835,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg1114/Hb100165835/junkwa/20260515174415845_1.PDF
100165854,이지용,국민의힘,인천광역시 미추홀구가선거구,지역구 기초의원,,,N,N,등록,사기,사기,보험사기방지특별법; 사기,,"전과기록증명에관한제출서미추홀구의회의원선거국민의힘교통사고처리특례법위반(치상)보험사기방지특별법위반선거구명후보자성명전과기록형량(처분결과)벌금1,000,000원벌금5,000,000원미추홀구가2한거구이지용처분일자2018.06 (2018-06-07, 벌금1,000,000원)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165854,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2803/Hb100165854/junkwa/20260515183358568_7.PDF
100165859,임성훈,무소속,전라남도 화순군나선거구,지역구 기초의원,,,N,N,등록,사기,사기,사기,,"사기 (일자 확인 불가, 징역8월집행유예2년)",v1+v2,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165859,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4614/Hb100165859/junkwa/20260515184820949_8.PDF
