huboid,name,party,office,region,sdName,sggName,nec_detail_url,tax_arrears_5y_thousand_krw,tax_arrears_5y_display,tax_arrears_current_thousand_krw,criminal_record_disclosure
100158439,김병연,무소속,구시군의회의원,인천광역시 강화군나선거구,인천광역시,강화군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158439,10433,"1,043만원",0,15건
100165589,송치용,사회민주당,광역의원비례,경기도 경기도,경기도,경기도,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165589,10342,"1,034만원",0,3건
100161612,김언지,국민의힘,구시군의회의원,울산광역시 남구가선거구,울산광역시,남구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161612,10274,"1,027만원",0,없음
100163106,김기환,더불어민주당,시도의원,제주특별자치도 제주특별자치도 제주시 이도2동갑선거구,제주특별자치도,제주특별자치도 제주시 이도2동갑선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163106,10242,"1,024만원",0,없음
100160319,김명원,국민의힘,구시군의회의원,부산광역시 기장군가선거구,부산광역시,기장군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160319,10238,"1,024만원",0,없음
100161914,황현철,국민의힘,구시군의회의원,경상북도 울진군다선거구,경상북도,울진군다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161914,10182,"1,018만원",0,2건
100156309,김용균,국민의힘,구시군의회의원,충청남도 당진시라선거구,충청남도,당진시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156309,10144,"1,014만원",0,1건
100163052,임종훈,무소속,구시군의회의원,전북특별자치도 고창군나선거구,전북특별자치도,고창군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163052,10082,"1,008만원",0,없음
100165250,김영록,국민의힘,광역의원비례,경상남도 경상남도,경상남도,경상남도,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165250,9757,976만원,139,1건
100155502,박종일,무소속,구시군의회의원,전북특별자치도 익산시자선거구,전북특별자치도,익산시자선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155502,9693,969만원,0,없음
100163920,이정훈,무소속,구시군의회의원,충청남도 계룡시나선거구,충청남도,계룡시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163920,9572,957만원,9572,2건
100165318,하금연,국민의힘,기초의원비례,서울특별시 도봉구,서울특별시,도봉구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165318,9549,955만원,8554,1건
100155374,송치윤,더불어민주당,구시군의회의원,충청남도 서산시가선거구,충청남도,서산시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155374,9528,953만원,0,1건
100162450,정성호,국민의힘,시도의원,서울특별시 구로구제4선거구,서울특별시,구로구제4선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162450,9512,951만원,9512,1건
100160254,김신웅,더불어민주당,시도의원,대전광역시 서구제5선거구,대전광역시,서구제5선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160254,9466,947만원,0,없음
100160074,성민호,국민의힘,구시군의회의원,경기도 수원시파선거구,경기도,수원시파선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160074,9410,941만원,0,없음
100161533,허민근,국민의힘,구시군의회의원,경상북도 구미시마선거구,경상북도,구미시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161533,9408,941만원,0,2건
100162863,김종보,더불어민주당,구시군의회의원,서울특별시 종로구라선거구,서울특별시,종로구라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162863,9377,938만원,0,없음
100158989,오진택,더불어민주당,시도의원,경기도 화성시제9선거구,경기도,화성시제9선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158989,9359,936만원,8539,없음
100157269,정광섭,국민의힘,시도의원,충청남도 태안군제2선거구,충청남도,태안군제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157269,9285,929만원,0,1건
100163238,김경도,국민의힘,구시군의회의원,부산광역시 동구가선거구,부산광역시,동구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163238,9261,926만원,0,없음
100155248,배성철,더불어민주당,구시군의회의원,충청북도 청주시카선거구,충청북도,청주시카선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155248,9191,919만원,0,없음
100158394,김명길,국민의힘,구시군의회의원,강원특별자치도 속초시가선거구,강원특별자치도,속초시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158394,9152,915만원,0,1건
100157929,최동원,국민의힘,시도의원,경상남도 김해시제3선거구,경상남도,김해시제3선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157929,9149,915만원,0,없음
100161405,임채윤,국민의힘,구시군의회의원,울산광역시 동구가선거구,울산광역시,동구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161405,9077,908만원,0,없음
100165469,박선애,대한국민당,광역의원비례,경기도 경기도,경기도,경기도,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165469,9041,904만원,2647,1건
100159107,권중건,국민의힘,구시군의회의원,울산광역시 울주군나선거구,울산광역시,울주군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159107,9015,902만원,0,없음
100154075,임승식,더불어민주당,시도의원,전북특별자치도 정읍시제1선거구,전북특별자치도,정읍시제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154075,8947,895만원,0,1건
100157388,윤재은,더불어민주당,시도의원,충청남도 계룡시선거구,충청남도,계룡시선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157388,8888,889만원,0,없음
100159298,안형진,국민의힘,시도의원,대전광역시 중구제3선거구,대전광역시,중구제3선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159298,8740,874만원,0,3건
100159032,김대진,더불어민주당,시도의원,제주특별자치도 제주특별자치도 서귀포시 동홍동선거구,제주특별자치도,제주특별자치도 서귀포시 동홍동선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159032,8698,870만원,0,없음
100155668,최규학,더불어민주당,구시군의회의원,경상북도 경주시아선거구,경상북도,경주시아선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155668,8531,853만원,0,없음
100163013,조돈준,무소속,구시군의회의원,강원특별자치도 양구군나선거구,강원특별자치도,양구군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163013,8400,840만원,0,2건
100161940,손혜원,무소속,구시군의회의원,전라남도 목포시라선거구,전라남도,목포시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161940,8394,839만원,0,2건
100162765,이봉관,개혁신당,구시군의회의원,경기도 시흥시마선거구,경기도,시흥시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162765,8386,839만원,0,2건
100161811,공정숙,국민의힘,구시군의회의원,인천광역시 서구다선거구,인천광역시,서구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161811,8245,825만원,0,없음
100161578,김용권,국민의힘,구시군의회의원,서울특별시 구로구나선거구,서울특별시,구로구나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161578,8226,823만원,0,없음
100163576,배금강,국민의힘,구시군의회의원,부산광역시 부산진구라선거구,부산광역시,부산진구라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163576,7976,798만원,0,1건
100160668,이종희,국민의힘,구시군의회의원,경상남도 양산시다선거구,경상남도,양산시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160668,7958,796만원,0,없음
100160688,김구연,국민의힘,시도의원,경상남도 하동군선거구,경상남도,하동군선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160688,7780,778만원,0,없음
100161679,김정희,국민의힘,구시군의회의원,경기도 성남시마선거구,경기도,성남시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161679,7719,772만원,0,없음
100157210,김순덕,더불어민주당,구시군의회의원,경상남도 통영시다선거구,경상남도,통영시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157210,7491,749만원,0,없음
100153800,김영배,무소속,교육감,서울특별시 서울특별시,서울특별시,서울특별시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100153800,7394,739만원,0,3건
100160638,이복형,무소속,구시군의회의원,전북특별자치도 정읍시나선거구,전북특별자치도,정읍시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160638,7369,737만원,0,없음
100160282,한득수,더불어민주당,기초단체장,전북특별자치도 임실군,전북특별자치도,임실군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160282,7168,717만원,0,1건
100156754,현근택,더불어민주당,기초단체장,경기도 용인시,경기도,용인시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156754,7152,715만원,0,없음
100157949,임정구,더불어민주당,구시군의회의원,충청북도 진천군가선거구,충청북도,진천군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157949,7142,714만원,0,3건
100163431,허순임,자유와혁신,구시군의회의원,서울특별시 강남구다선거구,서울특별시,강남구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163431,7120,712만원,0,없음
100164518,김상수,국민의힘,구시군의회의원,경기도 화성시마선거구,경기도,화성시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164518,7112,711만원,0,4건
100154035,정연희,더불어민주당,시도의원,세종특별자치시 세종특별자치시제1선거구,세종특별자치시,세종특별자치시제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154035,7020,702만원,0,없음
100164323,함영진,국민의힘,기초의원비례,울산광역시 남구,울산광역시,남구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164323,6979,698만원,0,없음
100165644,박미연,국민의힘,기초의원비례,울산광역시 울주군,울산광역시,울주군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165644,6948,695만원,0,없음
100160463,신유현,국민의힘,구시군의회의원,경상남도 거제시마선거구,경상남도,거제시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160463,6897,690만원,0,3건
